participantId,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
184.0,1577.609879523957,2073.754620461007,2784.098500171816,3693.392496282282,4516.540388624302,5422.658743280602,6340.667158120663,7138.938455050057,7934.159432510247,8693.909265624732,9477.689598439696,10275.384637786185,11013.030830427026,11808.415314645184,12497.016013144254
185.0,4047.884789415384,8392.444115617947,12720.191212966702,17074.949395654145,21423.27640310101,25833.3896399539,30192.74750114806,34530.25939745469,38876.9936936821,43232.49006315686,47636.87525429947,51835.23837959756,56030.00353152432,60371.1827218949,64099.81886070649
186.0,3944.701148186288,7369.492160405619,10819.6630948308,14288.015362616678,17754.010803311405,21264.11454391237,24738.04716507599,28197.570571610853,31655.586245136023,35131.802555896546,38642.35256239081,41984.250939425154,45318.20373512554,48773.64066782078,51735.72294661247
187.0,3005.296088904577,5470.647253535816,7933.446065272757,10400.128538940253,12867.295969921017,15381.63169518473,17851.639342683804,20319.90162480637,22789.566496803924,25261.44752625443,27769.888147292066,30147.68095047957,32522.61572764061,34986.568573553515,37091.96084089987
188.0,4845.038075148435,10486.17473649472,16155.999890954265,21859.151314124047,27561.309227501395,33334.31730973209,39045.885358928645,44726.61663359428,50416.84894934856,56124.84474455404,61888.20024156469,67394.13308649271,72902.70029465824,78592.81680843647,83508.93559752243
189.0,7572.914642817253,16943.94792319097,26272.098155498443,35654.56189527489,45025.054742762,54519.73507676862,63905.17766721323,73246.74768190594,82608.51804413181,91984.82748858456,101464.76271956494,110525.3825345764,119583.36317527342,128940.1328697055,137048.5239482748
190.0,4532.06346632611,9355.88993671326,14271.169102032254,19352.93868746766,24596.977633703293,29986.748668466767,35267.28349218199,40599.234676789936,45901.27062150697,51219.31529973155,56543.97634518328,61635.9793459224,66810.02719437909,72121.26626846312,76752.29337580578
191.0,2749.578803132505,4821.756141820393,6941.575055134759,9119.233546240494,11289.617665275791,13409.811087307637,15444.828329904836,17567.18972182502,19785.00983263041,21989.3505615635,24182.350670669253,26162.82370642537,28276.190533131867,30389.3251242138,32251.60273304964
192.0,4047.843758343101,8409.277419003669,12755.528129191998,17128.664748445575,21494.04099546874,25919.61127248376,30298.12201903763,34651.50525238497,39013.90479235757,43391.24903929063,47814.86717510186,52037.07920565176,56257.14797599973,60619.05796278185,64380.86952284969
193.0,3891.505209624866,8739.172997467147,13852.421091139517,18947.28671321893,24057.47714369377,29254.797149850463,34349.23494317551,39464.81212636804,44557.11474308204,49659.58169473848,54866.415142427584,59787.49739999321,64704.6272378736,69819.3394824086,74231.01079303406
194.0,6559.876446559396,14551.288881690743,22513.05382289757,30524.982693957336,38521.52278609582,46631.313578660345,54643.569745112574,62618.79099626515,70614.26158798144,78627.97971509758,86722.2413490585,94452.02846273224,102182.53046096374,110167.93141049058,117082.68690774396
195.0,8492.27965433224,17902.237390350085,27277.445823189883,36706.600336872434,46117.56650535742,55659.97995519165,65092.5068987469,74477.73090451438,83880.5070767724,93310.08908949456,102836.98909460045,111940.23635511984,121038.327385969,130437.23912664472,138572.33787684236
196.0,1997.7178541505912,3525.7766233610696,5027.036609581086,6504.242922950107,7940.790589997377,9373.304457331136,10829.077928259465,12308.872404984311,13881.780523381658,15420.961411460474,16898.124411288012,18307.482579595977,19786.40862177004,21293.264070881272,22492.7731609879
197.0,1360.716133554918,2106.0588176878214,2965.088627038174,3908.837423991681,4850.355111236952,5759.826850946743,6678.647024919163,7643.665218972254,8601.139492574735,9533.545243729535,10521.641897450192,11423.566214370128,12256.96997214868,13159.50045171388,13947.670976240828
198.0,5860.097614575377,13501.95291498061,21117.90129232084,28779.138137628524,36432.22791219205,44186.814137318266,51849.73872014474,59477.61812179764,67123.30986639364,74788.04581270569,82528.61888232696,89925.02529618767,97318.11903349496,104949.9472287322,111550.77046890116
199.0,2433.26854757236,4289.335374162565,5888.768583920943,7937.540370967564,9958.946112095198,11995.624486630935,14091.934086160209,16241.012238094056,18361.62357934581,20367.58096510312,22454.69457799298,24494.368408364677,26544.694644076662,28600.75385617433,30251.50577952288
200.0,8274.785152080285,17506.86447892969,26706.41911169653,35954.728248490406,45192.2746449802,54554.25597207666,63807.810633147965,73021.86198162584,82250.73185139448,91509.17472878804,100862.2889526959,109800.25312454716,118732.55716987466,127954.62392584476,135939.64446737635
201.0,3783.597477373941,7962.55663871894,12121.641865166808,16308.253079889218,20489.777239057552,24723.72256609672,28909.97934109884,33073.21309712242,37251.18902996567,41439.76834501735,45671.12561765934,49707.71096232266,53741.56871481069,57914.28787687898,61497.96670833264
202.0,1723.7089537992874,2717.7953668634937,3884.447560404181,5084.095895000105,6300.847553602888,7459.741038823143,8542.07024515392,9647.684993720915,10758.49171292033,11914.429379003006,13078.93590915189,14211.493642420186,15250.916141338635,16415.22490691032,17412.655453731157
203.0,1512.8289414072958,2020.1970151652636,2782.8180363158644,3686.094818682737,4556.210603862218,5437.952143147454,6228.949077836682,7119.358558821795,7843.788127799582,8612.934629532852,9412.22134677856,10195.9673848243,10987.683046477208,11745.731712758175,12390.212461572022
204.0,2871.9075189796336,5270.2395995840325,7667.687599252749,10067.301670424304,12466.943507455462,14912.482956785972,17317.156228899068,19720.11523359562,22122.68044052408,24518.22425834539,26959.20039425929,29273.05833725838,31587.192277514507,33984.19389868172,36026.33716783758
205.0,3608.228109569847,7464.314695528406,11352.583878535555,15280.38251827885,19145.88449512756,23107.446070877057,27082.29891008169,31088.9036062226,35037.370499871795,38960.57141466483,42998.56566608236,46789.51707166803,50528.22736387949,54457.3831532308,57803.45533168554
206.0,2339.457321172043,3930.603160579162,5604.389542454058,7363.599257488039,9194.839001884688,10957.778410358293,12777.920795386568,14664.13574517546,16476.823647342742,18275.3745414739,20115.17164590038,21829.971569918045,23441.17126536365,25328.905685405705,26953.455215040158
207.0,4028.5036869362216,7854.654026456537,11690.612025652914,15553.963378623135,19404.291859744517,23303.80713086694,27165.52954270856,31014.490529170333,34864.49901557695,38725.86013049179,42631.175341769245,46354.7554519681,50067.55131130402,53912.33037313128,57223.19136560227
208.0,2515.839148189814,4211.800833094666,5971.212817347401,7933.911099083497,10010.199936173882,12024.82969023472,13900.065361288864,15960.08333860706,18031.33685328836,20072.08780764045,22148.638951250818,24114.025167540414,25979.178798118603,27974.46430038548,29500.52933106265
209.0,4224.351200074558,8411.983547738766,12581.775766133307,16783.790493177035,20977.65014720944,25232.69361006368,29433.412063989388,33618.16698698633,37806.125634592194,42005.179451857126,46247.54104695143,50301.25973143085,54353.17450567511,58545.06971279471,62164.33702274024
210.0,1220.9732858352118,1334.7701375883191,1687.6752494391624,2109.59523310974,2554.5141896947166,3038.693047300545,3323.0372648062475,3630.128261370095,4063.7183044912736,4470.874970765325,4877.677031090005,5273.174619373969,5689.007144720509,6107.395020286311,6340.7648952852805
211.0,6085.848967547381,13725.188112601183,21386.7707149754,29065.55718044729,36712.03384936714,44512.97907544153,52173.34341081675,59824.02205618933,67504.77676885211,75163.87993809473,82952.80308008134,90361.76311861163,97771.561903237,105419.96632935712,112073.088745154
212.0,1410.6051724475888,1560.0292011555616,1999.6786422941327,2418.046232039045,2753.322198066248,3212.6900722898195,3689.669776285637,3945.5937038983034,4138.88449362763,4235.434359374914,4055.626262339456,3990.964004112423,4220.819901182865,4420.847400034035,4790.195788797812
213.0,3325.1122448027672,6103.393335867453,8892.178453456218,11698.665442092268,14505.4828114073,17348.84962681707,20156.39414033291,22950.99108019353,25753.53513102267,28559.84194879964,31399.85777133988,34104.24540645697,36809.998388387176,39611.69123876546,42005.0273049624
214.0,4139.21767617242,8152.688999178195,12140.941447032588,16162.499372918255,20180.60035001317,24258.47382408164,28286.773056390197,32290.94071603899,36306.35332264239,40333.00790072219,44398.7862264533,48274.75051819509,52150.601277077294,56161.52667014194,59614.10141315223
215.0,6249.552819081973,13700.055117102153,21123.09858414688,28587.56189795223,36046.4240410311,43605.35636585156,51073.67844808916,58507.64871811988,65958.10017712417,73428.09240729974,80978.9062049404,88188.30400246677,95392.32783248428,102834.72514583314,109269.66699483572
216.0,3847.089659500992,7922.544616349084,11983.177305366266,16066.452298495004,20142.81320245337,24273.843347404112,28358.50035181903,32420.302232516617,36494.0582368683,40579.70024147889,44709.02193385225,48645.775588191376,52579.393107220654,56650.50585599815,60158.78782188361
217.0,1456.9923731632623,1675.579754920852,2212.087611392588,2801.4373606114405,3394.497038120073,3962.8768482324735,4453.055281738639,5021.448426426946,5593.488809654518,6239.23418768096,6835.238892183364,7280.817643831916,7755.533351669884,8207.286692822117,8592.022017821111
218.0,881.837567637247,680.060850669964,949.2996156963046,1084.857534513005,1153.812309443833,1226.6917378000069,1402.9156820917535,1593.1352727695237,1952.6904655737849,2335.5801945606668,2648.07476650787,2888.542369406673,3127.3287206377527,3387.2425949624667,3585.137616103447
219.0,2582.4432087270843,4129.214032290593,5688.28924289577,7259.90607794906,8829.515583222883,10419.972453060938,11989.663226211596,13554.991384280163,15128.211895978986,16705.618856842284,18298.612941234114,19812.36703480202,21320.49307457585,22881.82107419506,24215.93583457853
220.0,4116.591708899478,7499.3502178646095,10935.237932354545,14329.522426631356,17602.697292662975,21130.975950063723,24743.438640874163,28323.059547616984,31857.03145535054,35246.17180280785,38620.11932934118,41903.13214157353,45286.521344519824,48762.189780607296,51768.750473306805
221.0,2229.6232259451444,3896.895459787873,5678.873532008852,7192.266689107218,8757.528223446985,10659.906072790036,12307.47897038289,14119.333275833018,15778.564785404207,17368.554505803157,19238.90890981555,21000.544797868024,22437.238591835205,24265.706104662186,25737.89908617112
222.0,2407.431927355795,4071.870640150286,5683.652769092278,7502.27584963304,9354.932423165144,11258.174883384088,13085.806875861424,14956.754810008004,16861.911669841607,18749.76178279316,20656.04922322127,22503.265733215205,24225.261792818797,26065.87038284932,27607.045659323285
223.0,2540.239093060046,3798.173706432529,5515.865818138664,7086.834438208892,8675.740780083263,10200.420700385965,11728.896184244955,13327.537444395311,14945.46473178007,16576.198609947685,18156.56951796095,19753.544567019107,21216.98757569853,22682.231599386178,23773.311806860685
224.0,2969.8869694367763,5425.144863286228,7898.550862253186,10368.849750294075,12835.999108698914,15357.820395021345,17828.860566803734,20302.79858368306,22777.325731739234,25247.93361843018,27766.050937097774,30148.75176286104,32527.232701313013,34992.43653685092,37122.18587708138
225.0,3902.580216853194,8022.261863115765,12122.122073825643,16244.604474485086,20357.316122740223,24531.85227478829,28659.646584614507,32767.14215204904,36882.736897010735,41006.76144664973,45173.4261810418,49151.3844990356,53132.8637213875,57244.2468195083,60789.63431573994
226.0,3970.6263738022026,7449.549821252487,10988.455064859576,14592.540553028564,18276.560339864503,22071.152392405227,25701.620594405937,29406.31905811359,33197.29869437396,36992.9086559084,40762.15661213031,44386.41930266949,47766.81150218281,51316.18385024337,54404.11928077782
227.0,2513.4104002626,4247.962499691368,6082.806615478174,7889.651942770488,9703.860365218234,11643.650083474928,13611.016268422873,15450.550186501068,17347.87640066215,19310.13710584702,21259.916458405507,23141.705768135995,24999.33380729361,26905.616935578066,28529.635389090054
228.0,5543.197792086909,12756.258610039828,19942.64558817036,27171.522145881165,34389.9270780565,41707.61701199456,48940.68075190573,56138.76501208077,63351.507801790205,70582.7219440656,77892.01309715748,84867.39379011268,91837.36856859009,99043.15634218031,105259.05287493762
229.0,4287.682639894883,8746.390255778373,13208.62304544252,17703.880791173335,22187.25602568448,26741.310914830014,31237.95868648344,35710.63060802346,40190.68817882558,44686.92014502374,49234.08004781948,53569.64830060324,57903.308561260295,62389.3144481417,66231.3216002824
230.0,5547.38480655213,12627.718676563512,19680.337589874154,26769.5459818032,33847.19425198584,41023.75498923068,48114.36822080304,55169.782935264426,62238.052885985184,69333.26552366457,76501.57216143124,83340.4292756712,90180.5968259514,97249.27006267314,103339.19187774496
231.0,1410.5854095636305,1339.9237857919618,1511.2641815943498,1914.7901292853903,2277.067761211673,2588.913409539781,2840.851931380542,3041.5185121421896,3405.624787706842,3752.798089310284,4179.639949770192,4509.523824812957,4822.407262394752,5243.392075378337,5562.772895781449
232.0,1734.75512432817,1926.486014809337,2569.245643499807,3193.7023782395777,3812.274258014032,4454.045395093621,5061.206496100799,5641.668260052027,6256.414426714022,6891.487946315886,7560.270697332209,8200.047446037774,8858.566445827775,9555.923205103352,10082.439207794536
233.0,7886.131922057941,16861.683867937074,25799.91243469061,34788.14786486831,43762.651015940144,52864.27649828833,61854.39022512573,70800.57780247192,79764.88047034542,88752.58318264215,97838.58194971803,106515.0724743162,115184.53803864484,124144.58273108656,131895.28536058916
234.0,4844.576597814804,9410.446355977483,13991.141380907886,18673.254836449996,23344.717883334724,28026.47148178072,32758.932059459818,37480.96674447831,42203.04139577378,46816.0419635337,51518.20548909757,56015.57243329358,60511.798267475526,65064.14101480308,69098.63984251433
235.0,4089.382620706075,7359.869190341208,10625.054295426937,13911.574227290585,17193.578202069053,20522.498009517,23811.59658668208,27083.83805559348,30361.784439737028,33649.966891748874,36975.33285114935,40138.38257176738,43298.33730502541,46574.66404681056,49365.66573627127
236.0,2504.9423478069143,4781.6745808328205,7047.402495866346,9329.36248321232,11607.376452718629,13920.43583800874,16204.081769469698,18474.737636476188,20750.848933163503,23033.88233955597,25343.78210309685,27535.316768398035,29724.929855752733,31998.618250796462,33917.59087453073
237.0,7805.33880752821,16648.211640879395,25450.46392045492,34307.3378312853,43155.429039068775,52126.70696778551,60989.41309151229,69812.76254287953,78650.3310904236,87503.82044857598,96464.00895100951,105018.52417949664,113563.8783533635,122388.7105191158,130016.73097623594
238.0,2597.2621119922346,4731.045204152993,6854.660147503546,8989.949345497356,11123.32844554893,13291.661919977476,15430.5639323573,17561.28197887967,19695.5431262158,21840.45101318172,24008.28528437552,26064.388727697475,28119.71243148172,30255.966896222853,32060.778801006683
239.0,1204.734310998135,1179.1646059593386,1355.744785148357,1555.5752674012083,1491.5135818963283,1539.424539388565,1573.684530030548,1689.561958439662,1767.2004780590596,1830.901142210137,1767.823013240902,1790.322327366844,1981.3953324133768,2056.526757880075,2047.166428833879
240.0,4462.170340014865,8973.095391107307,13547.128544226964,18137.866217480525,22759.288018818428,27491.00794292981,32155.55121282525,36816.547695218665,41426.258453958384,46048.08994850976,50622.47080012702,54998.71532159548,59446.03701776016,63908.66435441353,67844.23803275025
241.0,3527.3234482715584,7434.535575324923,11328.678309795949,15247.437678012036,19160.77862180124,23126.047569437647,27045.680414378563,30943.05430910316,34847.24855485499,38765.639509376335,42724.81747533704,46495.45637997815,50264.84175682965,54168.5109349472,57511.50637350236
242.0,6995.455866112189,15110.33486791807,23226.948130947814,30953.66623450481,38811.61496102982,47221.74637938444,55691.02782938701,64180.286846364055,72503.9664880348,81064.91954765044,89731.40053767887,97900.77351599369,106428.75586803672,115303.36960366352,122982.78375069873
243.0,1577.7666412747053,1940.504857260555,2254.620531879142,2808.269698585608,3441.176816227489,4041.2517005488417,4580.697958640991,5219.801815185123,5865.809504754425,6513.860732801304,7188.081771085632,7810.570641608935,8407.643535605082,8997.263278211034,9506.298039018302
244.0,1880.1115632537603,2863.8521763182653,4073.671303085951,5370.703589929093,6648.56988038075,7961.6266634698595,9199.48493671734,10392.558328779607,11628.868618342694,12868.92456095994,14121.814346894116,15315.462576901202,16504.01624899962,17751.875498851612,18846.36264043727
245.0,4707.281035974811,9314.664291538946,14155.959031578395,19002.252827251777,23856.14458938407,28788.276658303654,33634.62824421755,38487.78589117152,43335.96185175797,48181.16440047604,53115.18570403334,57790.51571566052,62467.43744812324,67322.04605672973,71496.96307411992
246.0,1321.9371827148782,1435.154013615292,1712.0092511181144,2048.3828767220325,2356.543205623743,2793.83849885301,3153.141861491082,3417.9483549617707,3790.100199152015,4212.77823068306,4633.114737557846,4799.517678084909,5168.926445617376,5472.424011790708,5566.841875667253
247.0,1162.191607393139,1299.185959019598,1479.0022992444133,1724.5943043522443,1886.1577568361583,2162.34789229436,2494.557246405747,2762.652576201087,3076.138256467393,3251.8286420801683,3357.530457650284,3621.2376802528897,3830.4504365628254,4171.811164651203,4335.196298596941
248.0,6268.073940532757,13357.182540762587,20418.080813883476,27518.028724027317,34608.0179222924,41794.66029225031,48905.93394847567,55981.64743303568,63071.142194817134,70177.95825385286,77357.3249471065,84213.31507909295,91067.22332691809,98148.79222581316,104263.22319068165
249.0,3930.462972780764,6037.580811466365,8273.566556218906,10742.419945268855,13056.573269743069,15441.30744841091,17839.227725597633,20284.562676415426,22742.772559943976,25198.44302607597,27549.941293029267,29947.89202170935,32287.59977031602,34731.22042230394,36781.4714753554
250.0,2354.409748132899,3998.612043794221,5793.332605260461,7551.262438711483,9312.35448558439,11114.7171863495,12912.984934635324,14719.603381808814,16548.164900994,18405.70758398718,20258.74510651368,21956.99170655942,23653.55111435865,25450.65908992505,26910.509800220218
251.0,2429.761008902527,4154.069853905507,6026.5333470527,7958.504386499799,9802.800303552078,11716.701964324777,13660.853316271385,15476.99390010704,17292.677084820072,19157.319637562683,21061.89681926452,22931.78167553688,24795.930574170437,26632.366883858373,28267.35415404731
252.0,2844.5536143162303,5884.433576724587,8878.769514115735,12020.911639993084,15251.702729605637,18456.52712612652,21639.179551086258,24625.136007898735,27817.977489514797,31075.98369489978,34310.33064040835,37303.20729512516,40389.8254027474,43499.1187693921,46129.826101832965
253.0,5908.34173503036,13126.76995019918,21018.41708218905,29015.70432808985,36990.57670135518,45174.216462700046,53119.98712495093,61040.63500017908,68872.78100648949,76812.64588272557,84809.55486632347,92580.71141569622,100285.4949310999,108306.55723565644,115135.41190692184
254.0,4439.6703226653135,10584.612858544073,16699.08631323957,22859.30184846187,29105.025679829712,35318.76790098515,41590.75124432967,48173.15257605318,54617.80951867186,61078.41914563676,67737.6590885701,73907.03828568083,80001.84792228763,86325.22904716762,91819.90147492678
255.0,1086.9319168609954,1124.7475722013764,1249.1318129472877,1320.139628253818,1471.6682992545852,1556.261724507438,1743.069973448014,1976.255110353561,2138.158858408837,2298.277780714561,2442.219986813196,2583.5467508003403,2794.73139909982,3033.3973897743645,3022.9163707376297
257.0,2699.502045173552,5201.277115113259,7954.662138711833,10859.543672940696,13717.010286428442,16552.685738385037,19413.95353935096,22246.63407876842,25033.371792607573,27849.05498238863,30572.605210531423,33217.75512133147,35956.92564828884,38774.11180012114,41044.83368436264
258.0,1116.474767596762,1541.0396485009144,2118.740518986898,2657.7863459735245,3148.618221555009,3715.1588464906304,4240.154918260792,4914.45846585387,5553.849808486801,6164.214366675431,6700.460190145192,7289.415025726576,7842.445495542978,8396.474602605007,8792.821733529341
259.0,2955.323586754025,6177.785305120209,9551.184784345014,13150.453015573154,16743.162662771272,20379.95964161137,23983.64420204327,27565.214017704293,31144.57559383684,34626.078751529414,38225.67902124009,41676.86577220379,45122.16792740811,48701.35148286932,51687.45461478634
260.0,6009.10490342054,12599.964603864206,19205.72269913586,26060.348737519445,32872.82154477667,39876.56627564495,46641.243572709616,53572.47665790934,60478.50142137397,67375.75753910994,74292.22070737668,80941.6679040016,87644.65766613118,94631.01740983195,100563.90615530655
261.0,2352.9781604350114,4749.314283582123,7337.291082365502,10048.027281680128,12706.39982667344,15547.07081859973,18366.36839422401,21303.984666529497,24272.54583290241,27085.458369358777,30051.84699480108,32727.520491157604,35254.74778669466,37949.9051284032,40300.23594409282
263.0,2996.292901270052,6273.372301929517,9552.266336900424,12916.32870133664,16260.490843502535,19513.476772586037,22700.34404877778,25773.37350344798,28961.137904631385,32132.88291647258,35386.7567779414,38579.551780583926,41787.80089865291,45109.3481853428,47936.77156302698
264.0,2897.6152497412704,5862.888519872515,9033.797935017425,12444.819769152184,15458.114567043203,18819.912229081638,22081.551214887408,25250.938799346124,28487.9071561589,31859.40531391056,35271.49896131915,38405.08531109017,41447.99434203454,44528.222689233335,47039.45211973946
265.0,5484.322467370238,11967.282819443566,18414.12625780051,24977.868354585786,31623.404943935595,38365.04712817507,45023.06238155126,51651.423389153,58293.43173521757,64953.493043170594,71685.74214597746,78101.72193628165,84512.12756414463,91146.44814065791,96840.07624361616
266.0,2885.935446844683,5356.522525617394,8348.425699186404,11415.848409257722,14499.7544774333,17659.029192064332,20753.507183313413,23602.973146562526,26532.289743101657,29526.67390984574,32604.69985204085,35426.607397914624,38358.087616843295,41318.37293579287,43794.278336215175
268.0,3215.549169610946,6498.283876004247,9799.959554411796,13158.894121657915,16493.218269004952,19729.70488913532,22974.968638684437,25990.429337592053,29347.934767307877,32772.57794767607,36198.26701509189,39481.72673598708,42686.45671830991,46025.48400115867,48521.30531761134
269.0,2609.42112191586,5175.068261651724,7998.147593900901,10858.324110708172,13597.428915443194,16451.75447822005,19254.839635163447,21965.82314531415,24847.71300935057,27704.797493526665,30459.77647009054,33220.80224631328,35991.29213599753,38676.44505898608,40883.87883012789
270.0,2472.9694880189345,5632.578905626523,8846.713690761513,12085.328442296895,15154.567945898538,18318.632835523,21628.821351357798,24967.46332736529,28154.524489820556,31352.575746652004,34632.65617831954,37620.781519000106,40533.903503415335,43600.76856522454,46239.79045286782
271.0,2542.420563798878,4845.833383109194,7469.339836844031,10185.6092825394,12771.903387245478,15569.314923736858,18383.35511316522,21144.179714643014,23960.952876449846,26820.49218743831,29623.620836521844,32206.13207838801,34830.58203504732,37606.77083342152,39900.87273525895
272.0,875.158596935907,1588.120625252161,2518.957605575381,3490.910556419638,4361.693586168084,5289.132177976075,6240.890282115985,7125.092550555272,7981.726296027101,8872.489896772286,9821.10205273614,10689.909166105494,11543.470646394586,12429.422604356483,13111.459435451638
273.0,919.142087473399,1215.1214208504134,1637.5889036818735,2037.839482444172,2405.055225734375,2980.012841398583,3524.5028046803754,3874.643879712469,4321.51018284664,4772.841701906724,5201.14639853278,5679.624990420898,6068.932360218926,6600.390119523859,6851.709762868247
274.0,1587.8017187537312,2583.4486015474145,3609.882844087367,4683.471622689325,5748.464782938525,6932.496883784239,8003.850847629106,9090.831147509172,10143.599626163545,11127.084168803194,12195.648391019486,13223.682549439198,14174.398608937916,15193.528910447185,15970.637638322403
275.0,3052.6049075069936,6234.365754064842,9566.65488335472,13009.054038419226,16303.95321555947,19710.63864111281,23100.855955097464,26478.497361396472,29749.114997935696,32964.12649906043,36231.12639632949,39413.52149626256,42636.06301941232,45981.09911521901,48818.94722535364
276.0,4878.182655702144,10872.470818290562,16856.33561051964,22799.61901287352,28639.37704431526,34637.39824787523,40672.15944074184,46760.01419367824,52484.217970501326,58470.08512196147,64550.42395524692,70239.8500512297,75944.69006616401,81811.03952009404,86812.02712138588
277.0,1050.7588903006556,1519.1507460696682,2106.3671701201406,2649.977015637532,3335.3797992054924,4114.823558075637,4811.505302406005,5510.25941983133,6188.216267093455,6861.570285630444,7531.55100076673,8180.024983764944,8885.78920755994,9578.46575166644,10027.230859329327
278.0,4624.520375518869,10279.96216145454,16030.136807455428,21830.571137511124,27858.454800063897,33904.111975903244,39946.26176724048,46005.980617974,51962.32745975125,57939.76246872324,63968.48986412702,69796.85652784402,75618.81697134608,81623.49946569993,86806.74041990978
280.0,4497.816260091195,10200.94165679468,15949.37181419503,21747.137124159588,27714.97115475096,33738.895110162666,39521.42232882941,45581.32045483228,51756.24103815794,57952.24995130134,64218.50993741074,70187.76923309587,76144.65425346013,82316.33762796002,87604.29701193793
281.0,2186.992480381255,4578.984057094287,7044.732147032506,9602.5352703972,12189.118922050398,14766.66489346694,17374.843896629845,19878.99918556,22397.64591182921,24991.1765521364,27644.052001045573,30204.468092837524,32733.58841714522,35381.60515977926,37532.20106624984
282.0,2796.3393075655963,5699.949259838433,8705.286463878649,11777.759259581662,14925.113514879144,18001.70255802688,21117.28891076692,24273.6742135359,27640.388240250588,31045.670188276745,34489.37258655623,37759.94820517983,41025.08313494422,44415.91391252035,47286.392832046426
283.0,3429.912427318985,7153.284900105788,10808.281022534533,14493.05887459492,18331.828524958182,22145.53262573353,25918.429991935263,29585.365337047664,33345.63261563043,37108.80164047964,40961.067971711775,44550.05253276968,48160.427779803926,51891.7942112796,54962.38348504965
284.0,1048.174904389564,1080.851754384623,1536.885525860392,2006.544733129853,2390.204105828323,2717.573153315063,2995.1361528221705,3325.29436277145,3718.350767152919,4091.859543056326,4509.33177812858,4869.663194781087,5025.972826264558,5214.2437632263845,5510.374932290741
286.0,2330.4924419855192,4513.513592298512,6809.756206652054,9235.245952343565,11666.671168029923,14163.288048579829,16617.357803995263,19000.95294393161,21407.595902492576,23794.924158366543,26331.119974687663,28573.44060028567,30834.18655337537,33209.2784587654,35225.16429604974
287.0,1764.921746263281,3750.0304589178345,5780.570536141054,7869.7069920837985,9872.651519775958,11946.831506850593,13820.485492720032,15749.524140271542,17533.175007500035,19549.76014000151,21715.44727291096,23549.74060335989,25266.652886698048,27304.770549125973,29032.31836557868
289.0,3815.710056537372,7650.01421223121,11717.081377806602,15773.526300370875,19841.31332137726,23913.69424313385,27889.138256719576,31885.265483775187,35918.43092748077,39965.4728269941,44045.196584975136,47911.10561394458,51853.65014494286,55890.56430089007,59191.02351647831
290.0,5837.934375324484,12943.382716632514,20469.147810562998,28375.855840888114,36372.89907367472,44389.02722732886,52327.12356404696,60300.60732235715,68442.77615916537,76563.36925357596,84734.28593156378,92348.07538086896,100070.29975636728,107956.84731950494,114889.9755407797
291.0,1232.892269254305,2053.431100457357,2949.3050027311574,4077.371609120437,5297.369231139839,6268.070493130899,7382.434201638908,8770.009869679214,10005.491162143053,11170.666694222948,12483.055967129198,13735.495996391042,14695.73688466286,15888.607289185971,16969.147043849956
292.0,1998.1268347198843,2739.0976662588487,3712.162857602608,4633.924158451769,5715.938633988406,6849.917076806345,7862.130787022415,8915.499578565867,9939.166399294108,10941.690711583418,12009.394039218454,13033.97737525415,14078.285447419494,15186.628531535063,16011.531620782973
293.0,2676.9039617101234,5662.256313187185,8536.515875858777,11532.882605633136,14612.615597725866,17527.518411701276,20481.38168867773,23222.49892860175,26085.58569662767,28650.584485342748,31752.00644525112,34690.527629553675,37382.704713522326,40366.21682621512,42951.25373439491
294.0,816.5729089999422,916.359704615067,1192.827236469988,1525.7168724847631,1854.4014819992535,2111.857353476393,2405.745935443238,2682.589869966745,2950.9170823959826,3318.6894017635027,3540.014411155905,3879.033679113874,4194.067903953853,4486.550181747325,4739.44211744811
295.0,5303.721590210818,11203.413656905424,17226.35010544402,23479.77992821301,29855.723849298716,36346.98263554898,42718.90484949656,49051.47729743148,55493.14143745769,61950.88718694403,68460.24884539071,74652.16930017777,80762.5066614596,87005.94023403371,92412.32401114333
296.0,5587.881243388216,11451.26938500277,17292.30675752883,23319.9257915216,29395.75419225754,35546.35769221098,41567.36426838079,47530.69501884957,53563.06028424685,59614.81378813843,65698.87638174344,71415.58221952395,77233.98134741123,83333.16861567233,88563.70187564628
297.0,2712.505455412368,5724.175365395396,8936.084602661671,12267.298870156936,15598.26523093557,18973.49166356086,22303.386854760505,25609.830901623955,28933.34543039624,32224.903886441727,35584.10976462877,38780.22904002795,41957.51031365436,45256.74486238866,48032.72990940206
299.0,2011.3176715413665,3974.193462818378,6150.535640491226,8347.87241483135,10588.14843552824,12877.250215894304,15058.97604253003,17190.723633790487,19344.27528686658,21485.23117111593,23648.804925905573,25672.729048486533,27892.035459631723,30172.91171231535,31966.4965455703
300.0,2527.4204019561103,5341.595809797955,8222.793930737309,11274.34793983014,14291.498594228988,17236.316619751175,20215.455787372382,23054.916858583856,25890.71127542107,28769.83647746544,31715.70642516905,34601.56736412325,37439.823240140846,40081.41792376184,42174.67799544124
302.0,2742.94921846264,5707.221081048971,8677.317927308666,11707.884688252643,14768.218459284995,17802.96192509521,20839.845376704037,23890.397378632697,26991.476256192454,30005.928849815344,32968.99530431088,35878.58382968112,38702.43479760403,41681.8519180468,44220.7328352889
