month,participantId,apartmentId,jobId,monthlyAvgBalance,monthlyFoodBudget,monthlyExtraBudget,Cluster
2022-07-01 00:00:00,129.0,39.0,356.0,9327.285528125076,480.0,11238.868677576858,C1
2022-07-01 00:00:00,130.0,54.0,282.0,9345.833798370963,480.0,11011.91088542482,C1
2022-07-01 00:00:00,131.0,323.0,328.0,6041.606660916707,600.0,13840.487135296406,C3
2022-07-01 00:00:00,132.0,168.0,285.0,33456.42648920059,480.0,40051.141912446816,C5
2022-07-01 00:00:00,133.0,297.0,224.0,10554.643970376339,480.0,12338.090850674824,C1
2022-07-01 00:00:00,134.0,965.0,616.0,19669.848832700034,360.0,12184.359753684568,C4
2022-07-01 00:00:00,135.0,62.0,292.0,7551.9751446386,600.0,17963.090225631026,C3
2022-07-01 00:00:00,136.0,312.0,320.0,32647.67954600386,480.0,39001.067592778,C5
2022-07-01 00:00:00,137.0,914.0,22.0,4135.850155864203,600.0,9093.028563166621,C3
2022-07-01 00:00:00,138.0,209.0,140.0,7895.922790299572,600.0,18105.274068381186,C3
2022-07-01 00:00:00,139.0,20.0,81.0,9328.601614992167,600.0,21109.401525555735,C1
2022-07-01 00:00:00,140.0,1036.0,839.0,40130.59657821365,360.0,24147.98816012296,C5
2022-07-01 00:00:00,141.0,373.0,396.0,8830.65919510722,600.0,20153.19261030668,C1
2022-07-01 00:00:00,143.0,1073.0,702.0,17029.279292705818,360.0,20523.782160970157,C4
2022-07-01 00:00:00,144.0,52.0,48.0,9638.802795420117,480.0,11342.812296074038,C1
2022-07-01 00:00:00,145.0,906.0,146.0,2896.761745708673,600.0,6473.58801202217,C3
2022-07-01 00:00:00,146.0,185.0,247.0,8884.85809047634,480.0,10553.898627615301,C1
2022-07-01 00:00:00,147.0,289.0,225.0,9575.05155460807,480.0,11191.558560750984,C1
2022-07-01 00:00:00,148.0,1076.0,824.0,39281.152314096544,360.0,40348.07795123438,C5
2022-07-01 00:00:00,149.0,924.0,72.0,1982.5135712828578,600.0,4078.6983677406843,C3
2022-07-01 00:00:00,150.0,1129.0,434.0,36899.518577845054,360.0,25228.113536100234,C5
2022-07-01 00:00:00,151.0,1157.0,26.0,11114.814784535834,360.0,7493.196939442555,C1
2022-07-01 00:00:00,152.0,14.0,217.0,9477.516418018153,480.0,11048.87477932699,C1
2022-07-01 00:00:00,153.0,152.0,119.0,3984.276822187872,600.0,8922.069096001864,C3
2022-07-01 00:00:00,155.0,1180.0,697.0,45937.904011510764,360.0,35791.16413114292,C2
2022-07-01 00:00:00,156.0,184.0,203.0,8533.90030235616,480.0,9920.315092370978,C1
2022-07-01 00:00:00,157.0,704.0,503.0,47883.719602955185,360.0,28780.029878749134,C2
2022-07-01 00:00:00,158.0,1.0,256.0,28444.80319893849,480.0,33953.45655547852,C5
2022-07-01 00:00:00,159.0,712.0,658.0,18939.10196842712,360.0,11880.251554875127,C4
2022-07-01 00:00:00,160.0,991.0,1303.0,35473.56882022678,360.0,39541.656772142866,C5
2022-07-01 00:00:00,162.0,193.0,133.0,4078.0843897826717,600.0,9032.004279675051,C3
2022-07-01 00:00:00,163.0,992.0,576.0,16885.941552271466,360.0,10128.75049752649,C4
2022-07-01 00:00:00,164.0,263.0,18.0,11559.636177469496,600.0,26554.172397626848,C1
2022-07-01 00:00:00,165.0,147.0,322.0,19881.521749423533,600.0,46748.827565728134,C4
2022-07-01 00:00:00,166.0,171.0,7.0,8408.141616634812,480.0,9780.114611308481,C1
2022-07-01 00:00:00,167.0,137.0,83.0,5429.118304219475,600.0,12119.683304087015,C3
2022-07-01 00:00:00,168.0,308.0,345.0,26839.06482745466,480.0,32103.496880494364,C5
2022-07-01 00:00:00,169.0,153.0,100.0,10580.453562999364,480.0,12597.85044660883,C1
2022-07-01 00:00:00,170.0,967.0,611.0,36143.653784306196,360.0,22283.737330307322,C5
2022-07-01 00:00:00,171.0,1069.0,1138.0,13189.464754963992,360.0,15691.253712133113,C1
2022-07-01 00:00:00,172.0,213.0,190.0,24257.506420195215,480.0,29079.136662679037,C4
2022-07-01 00:00:00,173.0,180.0,193.0,22756.958961932323,600.0,54259.20109781616,C4
2022-07-01 00:00:00,174.0,203.0,151.0,3975.497136971769,600.0,9029.560653433036,C3
2022-07-01 00:00:00,175.0,272.0,232.0,11342.0263831499,480.0,13366.012600734348,C1
2022-07-01 00:00:00,176.0,12.0,353.0,9843.160520304797,600.0,23190.500805348638,C1
2022-07-01 00:00:00,177.0,189.0,156.0,10726.104073277951,480.0,12718.161793488245,C1
2022-07-01 00:00:00,178.0,30.0,12.0,16545.84403192548,600.0,38978.22161157145,C4
2022-07-01 00:00:00,179.0,280.0,300.0,3523.2558845130793,600.0,7937.593219154674,C3
2022-07-01 00:00:00,180.0,180.0,251.0,12344.054506397419,360.0,14751.01370356836,C1
2022-07-01 00:00:00,181.0,126.0,314.0,3524.579043368921,600.0,7834.136825692818,C3
2022-07-01 00:00:00,182.0,,108.0,4617.46045941702,600.0,10330.756522814572,C3
2022-07-01 00:00:00,183.0,,1217.0,47225.73494276946,360.0,56905.390664977065,C2
2022-07-01 00:00:00,184.0,186.0,201.0,4516.540388624302,600.0,10268.501315913638,C3
2022-07-01 00:00:00,185.0,30.0,1296.0,21423.27640310101,360.0,25563.86202296864,C4
2022-07-01 00:00:00,186.0,,9.0,17754.010803311405,600.0,42083.90388722171,C4
2022-07-01 00:00:00,187.0,,493.0,12867.295969921015,360.0,15361.172816512651,C1
2022-07-01 00:00:00,188.0,,169.0,27561.309227501395,600.0,66083.96314483175,C5
2022-07-01 00:00:00,189.0,378.0,836.0,45025.054742762,360.0,54229.43780661238,C2
2022-07-01 00:00:00,190.0,161.0,79.0,24596.977633703293,480.0,29676.53101015969,C4
2022-07-01 00:00:00,191.0,177.0,253.0,11289.617665275791,480.0,13335.433513420492,C1
2022-07-01 00:00:00,192.0,378.0,470.0,21494.04099546874,360.0,25730.09112737647,C4
2022-07-01 00:00:00,193.0,299.0,205.0,24057.47714369377,600.0,58367.17427999045,C4
2022-07-01 00:00:00,194.0,,1007.0,38521.52278609582,360.0,46344.98156980524,C5
2022-07-01 00:00:00,195.0,299.0,1261.0,46117.56650535743,360.0,27690.600156330685,C2
2022-07-01 00:00:00,196.0,216.0,351.0,7940.790589997377,480.0,9318.42804088637,C3
2022-07-01 00:00:00,197.0,,152.0,4850.355111236952,600.0,11023.966482616837,C3
2022-07-01 00:00:00,198.0,299.0,1017.0,36432.227912192044,360.0,43831.6392674684,C5
2022-07-01 00:00:00,199.0,,220.0,9958.946112095198,480.0,11910.353992255987,C1
2022-07-01 00:00:00,200.0,,1147.0,45192.2746449802,360.0,29956.11326742712,C2
2022-07-01 00:00:00,201.0,135.0,925.0,20489.777239057552,360.0,24472.14461583968,C4
2022-07-01 00:00:00,202.0,362.0,91.0,6300.847553602888,600.0,14469.136007027526,C3
2022-07-01 00:00:00,203.0,230.0,266.0,4556.210603862218,600.0,10510.654111969698,C3
2022-07-01 00:00:00,204.0,135.0,833.0,12466.943507455462,360.0,14773.78955983325,C1
2022-07-01 00:00:00,205.0,1191.0,1299.0,19145.884495127557,360.0,11477.68807976483,C4
2022-07-01 00:00:00,206.0,,47.0,9194.839001884688,480.0,10947.220323507407,C1
2022-07-01 00:00:00,207.0,252.0,277.0,19404.29185974451,600.0,46119.24364445183,C4
2022-07-01 00:00:00,208.0,59.0,52.0,10010.199936173882,480.0,11855.448603399145,C1
2022-07-01 00:00:00,209.0,252.0,741.0,20977.650147209442,360.0,25068.59403946511,C4
2022-07-01 00:00:00,210.0,233.0,262.0,2554.514189694717,600.0,5569.517402222703,C3
2022-07-01 00:00:00,211.0,,1082.0,36712.03384936714,360.0,44379.705611565834,C5
2022-07-01 00:00:00,212.0,9.0,241.0,2753.322198066248,600.0,6413.910785273505,C3
2022-07-01 00:00:00,213.0,356.0,84.0,14505.482811407299,600.0,34166.835481586524,C1
2022-07-01 00:00:00,214.0,356.0,489.0,20180.60035001317,360.0,24077.104954699553,C4
2022-07-01 00:00:00,215.0,,853.0,36046.4240410311,360.0,43291.66934774942,C5
2022-07-01 00:00:00,216.0,,964.0,20142.81320245337,360.0,12032.156243790372,C4
2022-07-01 00:00:00,217.0,,60.0,3394.497038120073,600.0,7501.834066438281,C3
2022-07-01 00:00:00,218.0,,352.0,1153.812309443833,600.0,2323.7347863405807,C3
2022-07-01 00:00:00,219.0,,153.0,8829.515583222883,600.0,20578.348718018096,C1
2022-07-01 00:00:00,220.0,,99.0,17602.697292662975,600.0,41646.65314287673,C4
2022-07-01 00:00:00,221.0,376.0,325.0,8757.528223446985,600.0,20855.499224298972,C1
2022-07-01 00:00:00,222.0,127.0,250.0,9354.932423165144,480.0,11094.99903809503,C1
2022-07-01 00:00:00,223.0,346.0,13.0,8675.740780083263,600.0,20206.290156608295,C1
2022-07-01 00:00:00,224.0,174.0,373.0,12835.999108698914,360.0,15312.867756174724,C1
2022-07-01 00:00:00,225.0,,709.0,20357.316122740223,360.0,24320.47104246196,C4
2022-07-01 00:00:00,226.0,107.0,255.0,18276.560339864503,600.0,43511.573998616805,C4
2022-07-01 00:00:00,227.0,72.0,293.0,9703.860365218234,480.0,11458.688842976866,C1
2022-07-01 00:00:00,228.0,,1254.0,34389.9270780565,360.0,41281.36951042744,C5
2022-07-01 00:00:00,229.0,75.0,98.0,22187.256025684477,600.0,52773.96539858713,C4
2022-07-01 00:00:00,230.0,107.0,1179.0,33847.19425198585,360.0,40618.86568290149,C5
2022-07-01 00:00:00,231.0,100.0,260.0,2277.067761211673,600.0,5011.196591419639,C3
2022-07-01 00:00:00,232.0,,73.0,3812.2742580140316,600.0,8498.060778145431,C3
2022-07-01 00:00:00,233.0,75.0,998.0,43762.651015940144,360.0,52560.7012567854,C2
2022-07-01 00:00:00,234.0,,155.0,23344.717883334724,480.0,27919.413924483983,C4
2022-07-01 00:00:00,235.0,159.0,288.0,17193.578202069053,600.0,40429.28663015913,C4
2022-07-01 00:00:00,236.0,159.0,1155.0,11607.376452718627,360.0,13640.704606788366,C1
2022-07-01 00:00:00,237.0,159.0,626.0,43155.429039068775,360.0,51757.792436095304,C2
2022-07-01 00:00:00,238.0,75.0,1184.0,11123.32844554893,360.0,13091.11973440312,C1
2022-07-01 00:00:00,239.0,83.0,185.0,1491.5135818963283,600.0,3372.321605010183,C3
2022-07-01 00:00:00,240.0,125.0,243.0,22759.288018818428,480.0,27269.50767109363,C4
2022-07-01 00:00:00,241.0,75.0,1139.0,19160.77862180124,360.0,22861.286565331047,C4
2022-07-01 00:00:00,242.0,,361.0,38811.61496102982,360.0,34127.81015088595,C5
2022-07-01 00:00:00,243.0,,145.0,3441.176816227489,600.0,7768.5712814570325,C3
2022-07-01 00:00:00,244.0,,90.0,6648.56988038075,600.0,15436.196550915993,C3
2022-07-01 00:00:00,245.0,261.0,62.0,23856.14458938407,600.0,57107.925162249834,C4
2022-07-01 00:00:00,246.0,55.0,312.0,2356.543205623743,600.0,5111.620217691495,C3
2022-07-01 00:00:00,247.0,195.0,88.0,1886.1577568361586,600.0,3952.998878295263,C3
2022-07-01 00:00:00,248.0,261.0,556.0,34608.0179222924,360.0,41529.050846231185,C5
2022-07-01 00:00:00,249.0,231.0,142.0,13056.573269743069,600.0,30698.662104630203,C1
2022-07-01 00:00:00,250.0,,129.0,9312.35448558439,480.0,10982.039368260928,C1
2022-07-01 00:00:00,251.0,,340.0,9802.800303552078,480.0,11541.255538319061,C1
2022-07-01 00:00:00,252.0,702.0,363.0,15251.702729605635,480.0,18133.752896941714,C4
2022-07-01 00:00:00,253.0,,612.0,36990.57670135518,480.0,44566.22930504342,C5
2022-07-01 00:00:00,254.0,,940.0,29105.02567982971,360.0,21985.105802281043,C5
2022-07-01 00:00:00,255.0,824.0,660.0,1471.668299254585,600.0,2729.664109469941,C3
2022-07-01 00:00:00,257.0,600.0,595.0,13717.010286428442,480.0,16279.940269423736,C1
2022-07-01 00:00:00,258.0,,491.0,3148.618221555009,600.0,6615.46380526741,C3
2022-07-01 00:00:00,259.0,,1034.0,16743.162662771272,360.0,9936.030099618256,C4
2022-07-01 00:00:00,260.0,645.0,542.0,32872.82154477667,480.0,39422.26577362485,C5
2022-07-01 00:00:00,261.0,,693.0,12706.39982667344,480.0,15411.978941225183,C1
2022-07-01 00:00:00,263.0,1390.0,914.0,16260.490843502537,360.0,16695.671669496056,C4
2022-07-01 00:00:00,264.0,1563.0,787.0,15458.114567043203,360.0,15357.955096356347,C4
2022-07-01 00:00:00,265.0,1644.0,1282.0,31623.404943935588,360.0,37816.77663662723,C5
2022-07-01 00:00:00,266.0,463.0,654.0,14499.7544774333,600.0,34210.48118362789,C1
2022-07-01 00:00:00,268.0,,748.0,16493.218269004952,360.0,16761.637931974947,C4
2022-07-01 00:00:00,269.0,719.0,560.0,13597.428915443194,480.0,16073.302801894604,C1
2022-07-01 00:00:00,270.0,1618.0,881.0,15154.567945898538,360.0,16249.991480869605,C1
2022-07-01 00:00:00,271.0,,543.0,12771.903387245482,480.0,15092.432911836322,C1
2022-07-01 00:00:00,272.0,1031.0,409.0,4361.693586168084,600.0,9520.60756701781,C3
2022-07-01 00:00:00,273.0,816.0,587.0,2405.055225734375,600.0,4932.148881243348,C3
2022-07-01 00:00:00,274.0,741.0,644.0,5748.464782938525,600.0,12854.59770040151,C3
2022-07-01 00:00:00,275.0,,1233.0,16303.953215559473,360.0,12730.292596006131,C4
2022-07-01 00:00:00,276.0,,1163.0,28639.37704431526,360.0,31568.23561390814,C5
2022-07-01 00:00:00,277.0,517.0,575.0,3335.3797992054924,600.0,7236.422743284402,C3
2022-07-01 00:00:00,278.0,1589.0,443.0,27858.454800063897,360.0,16690.68410980233,C5
2022-07-01 00:00:00,280.0,1090.0,885.0,27714.97115475096,360.0,18748.75477579716,C5
2022-07-01 00:00:00,281.0,754.0,398.0,12189.118922050398,480.0,14395.674330298792,C1
2022-07-01 00:00:00,282.0,1244.0,1049.0,14925.113514879144,360.0,13694.082248551555,C1
2022-07-01 00:00:00,283.0,,483.0,18331.828524958186,600.0,43004.62562288223,C4
2022-07-01 00:00:00,284.0,1110.0,394.0,2390.204105828323,600.0,4980.4136642183985,C3
2022-07-01 00:00:00,286.0,,563.0,11666.671168029923,480.0,13747.556284548977,C1
2022-07-01 00:00:00,287.0,,485.0,9872.651519775958,480.0,11844.103634704828,C1
2022-07-01 00:00:00,289.0,510.0,480.0,19841.31332137726,600.0,46894.42473476311,C4
2022-07-01 00:00:00,290.0,,1307.0,36372.899073674715,360.0,21940.565517512936,C5
2022-07-01 00:00:00,291.0,,508.0,5297.369231139839,480.0,6201.120751925858,C3
2022-07-01 00:00:00,292.0,,497.0,5715.938633988408,600.0,12789.052204237469,C3
2022-07-01 00:00:00,293.0,1251.0,1094.0,14612.615597725866,360.0,15005.070425521844,C1
2022-07-01 00:00:00,294.0,,642.0,1854.4014819992537,600.0,3665.0219280754654,C3
2022-07-01 00:00:00,295.0,774.0,471.0,29855.72384929872,480.0,35823.34983243141,C5
2022-07-01 00:00:00,296.0,,436.0,29395.754192257536,480.0,35121.87064416986,C5
2022-07-01 00:00:00,297.0,1517.0,1014.0,15598.26523093557,360.0,18463.798797089574,C4
2022-07-01 00:00:00,299.0,544.0,673.0,10588.14843552824,480.0,12430.456054746224,C1
2022-07-01 00:00:00,300.0,,1230.0,14291.498594228988,360.0,11930.895885836797,C1
2022-07-01 00:00:00,302.0,1389.0,740.0,14768.218459284995,360.0,8707.821596063379,C1
2022-07-01 00:00:00,303.0,694.0,435.0,27551.420569778784,480.0,32920.43167863101,C5
2022-07-01 00:00:00,304.0,1557.0,1265.0,14622.966083635583,360.0,8929.543953838947,C1
2022-07-01 00:00:00,305.0,579.0,674.0,7636.734576400737,600.0,17404.88981507698,C3
2022-07-01 00:00:00,306.0,,945.0,14351.378181923394,360.0,8480.492468431092,C1
2022-07-01 00:00:00,307.0,457.0,607.0,3797.2136420181587,600.0,8258.334175133954,C3
2022-07-01 00:00:00,308.0,921.0,805.0,13268.051901499099,360.0,7860.958333427891,C1
2022-07-01 00:00:00,309.0,,864.0,12807.267432926486,360.0,15280.803422153289,C1
2022-07-01 00:00:00,310.0,,937.0,12791.943172328884,360.0,13971.496309767856,C1
2022-07-01 00:00:00,311.0,671.0,423.0,2979.052290647609,600.0,6326.3100309150705,C3
2022-07-01 00:00:00,312.0,971.0,969.0,13870.355769194282,360.0,8210.494212627736,C1
2022-07-01 00:00:00,313.0,1011.0,908.0,8574.895556597276,360.0,9859.995384273843,C1
2022-07-01 00:00:00,314.0,655.0,539.0,9349.937665058316,480.0,10978.260608297804,C1
2022-07-01 00:00:00,315.0,1078.0,888.0,32449.49499827393,360.0,21951.041807464804,C5
2022-07-01 00:00:00,316.0,1143.0,703.0,13316.444136767823,360.0,14287.133027543425,C1
2022-07-01 00:00:00,317.0,,682.0,5879.387779095135,480.0,6688.912629692936,C3
2022-07-01 00:00:00,318.0,,685.0,9538.005070261243,480.0,11204.332975351103,C1
2022-07-01 00:00:00,319.0,,1066.0,6269.103962578761,360.0,7199.226269697858,C3
2022-07-01 00:00:00,320.0,,494.0,22806.473849009977,480.0,27297.677145809204,C4
2022-07-01 00:00:00,321.0,,428.0,12906.965586205451,600.0,30015.06503157414,C1
2022-07-01 00:00:00,322.0,685.0,570.0,8442.050702776925,480.0,10172.494988758139,C1
2022-07-01 00:00:00,323.0,1102.0,624.0,17075.558205926412,600.0,39727.441516079416,C4
2022-07-01 00:00:00,324.0,1188.0,935.0,12546.152814687484,360.0,9908.78399241304,C1
2022-07-01 00:00:00,325.0,729.0,617.0,10101.806777169311,480.0,11726.41021612579,C1
2022-07-01 00:00:00,326.0,,496.0,20986.913001224864,480.0,25051.134367351693,C4
2022-07-01 00:00:00,327.0,1278.0,719.0,14210.494323574607,360.0,8362.723741314627,C1
2022-07-01 00:00:00,328.0,815.0,405.0,6034.5537366233975,480.0,6846.645198646889,C3
2022-07-01 00:00:00,329.0,994.0,1077.0,29395.75897444599,360.0,35067.12863668535,C5
2022-07-01 00:00:00,330.0,,614.0,8172.169541418242,600.0,18529.05951033446,C1
2022-07-01 00:00:00,331.0,,622.0,25660.503187403894,480.0,30595.621990237083,C5
2022-07-01 00:00:00,332.0,1006.0,1041.0,27264.943820074488,360.0,16342.589262698293,C5
2022-07-01 00:00:00,333.0,1205.0,1097.0,27759.136149683225,360.0,16587.878394900657,C5
2022-07-01 00:00:00,334.0,,1309.0,26750.551440431012,360.0,16004.677671024489,C5
2022-07-01 00:00:00,335.0,,1015.0,32271.478263874607,360.0,21995.535414374317,C5
2022-07-01 00:00:00,336.0,,374.0,23078.01041446837,480.0,27468.366494994596,C4
2022-07-01 00:00:00,337.0,1486.0,781.0,33112.672402588396,360.0,39583.79869390584,C5
2022-07-01 00:00:00,338.0,491.0,526.0,2551.622343811163,600.0,5539.91741463876,C3
2022-07-01 00:00:00,339.0,1505.0,721.0,26648.338511881768,360.0,16151.079956452171,C5
2022-07-01 00:00:00,340.0,1566.0,1128.0,31958.548865733213,360.0,35967.41603757695,C5
2022-07-01 00:00:00,341.0,,1212.0,11445.662233014058,360.0,8147.419397775006,C1
2022-07-01 00:00:00,342.0,737.0,659.0,9780.214504834636,480.0,11446.126571825027,C1
2022-07-01 00:00:00,343.0,,1277.0,25327.991311137695,360.0,15213.250620006167,C4
2022-07-01 00:00:00,344.0,1691.0,737.0,12693.84155496069,360.0,14954.434706478867,C1
2022-07-01 00:00:00,345.0,,375.0,21910.732384801406,480.0,26130.851843090495,C4
2022-07-01 00:00:00,347.0,1696.0,1281.0,24382.80608827525,360.0,14769.285141424352,C4
2022-07-01 00:00:00,348.0,480.0,521.0,9117.987925483425,480.0,10681.730432117161,C1
2022-07-01 00:00:00,349.0,675.0,628.0,8669.961304998284,480.0,10296.659315423492,C1
2022-07-01 00:00:00,350.0,703.0,694.0,22284.93932991348,480.0,26537.33469923386,C4
2022-07-01 00:00:00,351.0,1712.0,1056.0,22714.05610438132,360.0,14362.566617004817,C4
2022-07-01 00:00:00,353.0,776.0,379.0,4954.970874166902,480.0,5609.513399369134,C3
2022-07-01 00:00:00,354.0,1725.0,776.0,6204.995532841866,360.0,4081.882857259238,C3
2022-07-01 00:00:00,355.0,,643.0,16022.92342164481,600.0,37846.392922773826,C4
2022-07-01 00:00:00,357.0,,520.0,21827.650960659,480.0,25926.948149864176,C4
2022-07-01 00:00:00,358.0,806.0,679.0,1880.7077739631163,600.0,3994.4204974674867,C3
2022-07-01 00:00:00,359.0,594.0,645.0,2320.838593110029,600.0,5112.168319710125,C3
2022-07-01 00:00:00,360.0,,455.0,8845.27661121207,480.0,10504.572122499374,C1
2022-07-01 00:00:00,361.0,,1268.0,5486.857929659649,360.0,3168.5291041507703,C3
2022-07-01 00:00:00,362.0,,670.0,5258.135866893398,600.0,11585.267571960852,C3
2022-07-01 00:00:00,363.0,481.0,566.0,21283.620645657473,480.0,25200.115801249252,C4
2022-07-01 00:00:00,364.0,1586.0,931.0,12811.372375207557,360.0,8454.438329238154,C1
2022-07-01 00:00:00,365.0,652.0,429.0,4634.9585787979895,480.0,5216.7568099977925,C3
2022-07-01 00:00:00,366.0,1637.0,788.0,12728.760991310803,360.0,7491.868496895236,C1
2022-07-01 00:00:00,367.0,1641.0,996.0,12561.17080588613,360.0,8987.036185295181,C1
2022-07-01 00:00:00,368.0,1607.0,1185.0,32403.755388146754,360.0,38694.3594236469,C5
2022-07-01 00:00:00,369.0,1617.0,724.0,12271.001636455614,360.0,7909.136128368092,C1
2022-07-01 00:00:00,370.0,556.0,565.0,14202.600047384736,600.0,33462.01586420917,C1
2022-07-01 00:00:00,371.0,664.0,368.0,8053.0534678046,480.0,9408.504699754394,C3
2022-07-01 00:00:00,372.0,1010.0,283.0,8621.859944059255,600.0,19787.43454044031,C1
2022-07-01 00:00:00,373.0,963.0,609.0,11891.882032458545,600.0,27479.384522505046,C1
2022-07-01 00:00:00,374.0,595.0,594.0,3878.464801665926,600.0,8591.394657355539,C3
2022-07-01 00:00:00,375.0,1415.0,820.0,11397.7244175854,360.0,6697.1600283446005,C1
2022-07-01 00:00:00,376.0,1449.0,972.0,10378.27673120381,360.0,7953.40319477974,C1
2022-07-01 00:00:00,377.0,1465.0,944.0,32125.377205991408,360.0,38377.992197018764,C5
2022-07-01 00:00:00,378.0,755.0,478.0,4426.826010067132,600.0,9719.359478014194,C3
2022-07-01 00:00:00,379.0,1268.0,1286.0,12903.94594885019,360.0,15137.25547071645,C1
2022-07-01 00:00:00,381.0,818.0,538.0,6756.875870725732,480.0,7879.628111174911,C3
2022-07-01 00:00:00,385.0,740.0,578.0,7099.664032120425,480.0,8267.95333167829,C3
2022-07-01 00:00:00,386.0,489.0,381.0,18436.280842084303,480.0,21974.306662311537,C4
2022-07-01 00:00:00,387.0,788.0,413.0,7548.18984007206,480.0,8746.645864988976,C3
2022-07-01 00:00:00,388.0,596.0,668.0,11275.224140435454,600.0,26228.60763242696,C1
2022-07-01 00:00:00,389.0,512.0,469.0,16839.667802868593,480.0,19930.174925215764,C4
2022-07-01 00:00:00,390.0,487.0,453.0,6109.786124526719,600.0,13697.365015539977,C3
2022-07-01 00:00:00,391.0,947.0,1308.0,7207.546790020237,360.0,8220.489700246562,C3
2022-07-01 00:00:00,393.0,511.0,606.0,4114.150036074706,600.0,9070.445305101704,C3
2022-07-01 00:00:00,394.0,710.0,657.0,7779.161339398193,480.0,8959.715876668635,C3
2022-07-01 00:00:00,395.0,505.0,573.0,8368.844859451128,600.0,19301.782663410322,C1
2022-07-01 00:00:00,396.0,454.0,514.0,19272.05767919255,480.0,23339.373704008696,C4
2022-07-01 00:00:00,397.0,780.0,541.0,7257.700953923229,480.0,8433.874637283174,C3
2022-07-01 00:00:00,398.0,551.0,646.0,8392.557172458906,600.0,19177.50348693038,C1
2022-07-01 00:00:00,399.0,1105.0,793.0,10550.61189048032,360.0,8194.885928311733,C1
2022-07-01 00:00:00,400.0,752.0,601.0,5757.234851678514,480.0,6703.805054156534,C3
2022-07-01 00:00:00,401.0,1132.0,726.0,11096.348521517102,360.0,6522.821898950937,C1
2022-07-01 00:00:00,402.0,1200.0,689.0,1799.4135799006617,600.0,3742.633302954766,C3
2022-07-01 00:00:00,403.0,603.0,329.0,8462.333262716755,600.0,19460.252279583616,C1
2022-07-01 00:00:00,404.0,1206.0,1010.0,6196.36381602138,360.0,6622.3401424537215,C3
2022-07-01 00:00:00,405.0,541.0,669.0,7084.302475812779,480.0,8402.691756081074,C3
2022-07-01 00:00:00,408.0,903.0,635.0,3912.504293379589,600.0,8680.581320545687,C3
2022-07-01 00:00:00,409.0,547.0,633.0,14163.92742256907,480.0,16689.649745334376,C1
2022-07-01 00:00:00,410.0,1405.0,958.0,11242.121439192624,360.0,6790.6629759339285,C1
2022-07-01 00:00:00,411.0,705.0,620.0,6931.119671221137,480.0,7994.634849634873,C3
2022-07-01 00:00:00,412.0,1047.0,593.0,2271.6520094909865,600.0,4808.652487860771,C3
2022-07-01 00:00:00,413.0,1608.0,1109.0,29911.309375974106,360.0,17894.289626496884,C5
2022-07-01 00:00:00,414.0,1729.0,994.0,9929.088997808769,360.0,8807.725024710197,C1
2022-07-01 00:00:00,415.0,1732.0,738.0,11484.676106183242,360.0,12727.797239510091,C1
2022-07-01 00:00:00,416.0,720.0,640.0,19349.93313585944,480.0,22996.37656075062,C4
2022-07-01 00:00:00,417.0,640.0,519.0,4469.242583251111,600.0,9907.481555886996,C3
2022-07-01 00:00:00,418.0,542.0,684.0,5066.184692802255,600.0,11647.557222102036,C3
2022-07-01 00:00:00,419.0,1025.0,656.0,2257.299081558115,480.0,2640.356620201446,C3
2022-07-01 00:00:00,420.0,231.0,1243.0,14674.80374449726,360.0,17346.66695890413,C1
2022-07-01 00:00:00,421.0,802.0,366.0,21325.88491205364,480.0,25583.659983267542,C4
2022-07-01 00:00:00,422.0,524.0,531.0,15000.436854488626,480.0,17918.64352242623,C1
2022-07-01 00:00:00,423.0,261.0,1301.0,14418.937767035493,360.0,11051.073629388246,C1
2022-07-01 00:00:00,424.0,527.0,421.0,1985.8347660821785,600.0,4227.684664553334,C3
2022-07-01 00:00:00,425.0,562.0,451.0,9611.440360139894,480.0,11401.922516925897,C1
2022-07-01 00:00:00,426.0,452.0,399.0,14669.105324343238,480.0,17357.179877590865,C1
2022-07-01 00:00:00,427.0,616.0,481.0,15858.700519703278,600.0,37895.253915912006,C4
2022-07-01 00:00:00,428.0,261.0,934.0,14386.469544396057,360.0,17105.57655150975,C1
2022-07-01 00:00:00,429.0,1182.0,728.0,32557.18654524236,360.0,39050.5243606094,C5
2022-07-01 00:00:00,430.0,561.0,467.0,3616.029355147888,600.0,8398.266078093307,C3
2022-07-01 00:00:00,431.0,523.0,691.0,9193.316905907895,480.0,10893.434258533864,C1
2022-07-01 00:00:00,432.0,809.0,386.0,5346.880843608306,600.0,12360.926486613525,C3
2022-07-01 00:00:00,433.0,1189.0,109.0,27182.580905981642,360.0,32503.593031221986,C5
2022-07-01 00:00:00,434.0,747.0,664.0,19476.586206639207,480.0,23406.01866056232,C4
2022-07-01 00:00:00,435.0,519.0,397.0,569.0203225274428,600.0,1221.862070381997,C3
2022-07-01 00:00:00,436.0,570.0,567.0,2077.960424106014,600.0,4467.41797136113,C3
2022-07-01 00:00:00,437.0,608.0,479.0,8980.655257165276,480.0,10736.364183817308,C1
2022-07-01 00:00:00,438.0,497.0,401.0,13570.608358803964,480.0,16089.850705027373,C1
2022-07-01 00:00:00,439.0,601.0,474.0,3408.7907608970327,600.0,7704.054772572436,C3
2022-07-01 00:00:00,440.0,1051.0,848.0,12994.114442322678,360.0,15487.792649517947,C1
