month,participantId,apartmentId,jobId,monthlyAvgBalance,monthlyFoodBudget,monthlyExtraBudget
2022-03-01,836,678,290,1216.0858610802934,360.0,1437.720225893868
2022-03-01,837,221,446,1585.9433150831478,360.0,1979.9671205096074
2022-03-01,838,351,610,2948.222130428903,360.0,3705.899174886809
2022-03-01,839,,1229,2103.8694557296367,600.0,0.0
2022-03-01,840,1616,1246,2058.9349222385154,480.0,3044.810643116166
2022-03-01,841,1666,1187,3314.0128576575503,480.0,5134.857435015866
2022-03-01,842,,1325,2210.4267467774407,480.0,0.0
2022-03-01,843,1135,1297,2282.1408095208767,600.0,5952.1493232194725
2022-03-01,844,1670,1164,2543.6325393627526,480.0,3804.5371098126657
2022-03-01,845,53,136,1721.289027122231,360.0,1523.5626474815626
2022-03-01,846,,1170,2303.083054033868,360.0,0.0
2022-03-01,847,,1292,2337.021655662901,600.0,0.0
2022-03-01,848,1432,1189,3145.241052449445,480.0,4960.200655451346
2022-03-01,849,1077,1221,2900.3289065562835,600.0,6989.033428306417
2022-03-01,850,1469,1051,2055.007617134356,480.0,3202.5800959615835
2022-03-01,851,1400,1287,2619.2703194640526,600.0,6652.975429188583
2022-03-01,852,1127,677,1540.448423428999,360.0,1194.628218714338
2022-03-01,853,,1318,2492.944302065492,480.0,0.0
2022-03-01,854,46,599,2689.8655110432455,360.0,4212.938437052203
2022-03-01,855,,1177,2455.9267499947414,480.0,0.0
2022-03-01,856,,1161,2399.5817573925265,480.0,0.0
2022-03-01,857,1393,1065,1623.5793045024857,600.0,4244.110053475755
2022-03-01,858,,1292,2141.0585155740264,600.0,0.0
2022-03-01,859,,1220,2607.0785751038848,600.0,0.0
2022-03-01,860,,1300,2158.050304309265,600.0,0.0
2022-03-01,861,1501,1103,2717.869877852459,480.0,3974.377261816238
2022-03-01,862,,1306,2211.453617842722,600.0,0.0
2022-03-01,863,1427,1236,1440.2315354607942,600.0,3847.9405915740804
2022-03-01,864,,1194,2184.0723801492763,480.0,0.0
2022-03-01,865,605,197,1434.5849002444818,360.0,1733.151882298916
2022-03-01,866,1686,1238,976.1210717153162,600.0,2642.0481593900554
2022-03-01,867,,1293,2319.5158950924915,600.0,0.0
2022-03-01,868,372,1084,2749.2889898365383,480.0,3761.1329806437766
2022-03-01,869,1672,1260,4105.551402804489,480.0,6037.17678447526
2022-03-01,870,1540,1251,1793.5986957267064,600.0,4559.204232921463
2022-03-01,871,726,174,4283.210964350482,360.0,6288.923985398137
2022-03-01,872,,1178,2266.930830770537,600.0,0.0
2022-03-01,873,751,555,2614.209692329385,360.0,3988.8240016894397
2022-03-01,874,1702,1110,1789.6256739792616,600.0,4389.8037512461715
2022-03-01,875,,1293,2499.1685002033937,480.0,0.0
2022-03-01,876,,93,2263.0282155977766,360.0,0.0
2022-03-01,877,1358,1108,2710.923149140093,480.0,3965.6044354920714
2022-03-01,878,1365,1175,2654.602983804356,480.0,3848.153690480054
2022-03-01,879,1674,1149,2416.2069358248823,480.0,3525.8554351305747
2022-03-01,880,240,1,2575.6632371399664,360.0,3933.6729352116813
2022-03-01,881,1731,1117,2054.490076312921,600.0,5756.280626911315
2022-03-01,882,142,1192,3488.003789523067,360.0,5433.345596547217
2022-03-01,883,,648,2504.432754943942,360.0,0.0
2022-03-01,884,,1229,2394.497283688041,480.0,0.0
2022-03-01,885,,280,2387.8878055752552,360.0,0.0
2022-03-01,886,,1293,2368.543657082705,480.0,0.0
2022-03-01,887,,1300,2331.279668071801,600.0,0.0
2022-03-01,888,1523,1136,3396.4670130378654,480.0,5198.39569850331
2022-03-01,889,334,68,2983.032996805408,360.0,4410.2023144337845
2022-03-01,890,1378,1208,2843.826713995478,600.0,7360.950936654869
2022-03-01,891,1544,1188,4211.310072755549,480.0,5982.796423784714
2022-03-01,892,,227,2693.266265097812,360.0,0.0
2022-03-01,893,1710,1131,3102.9171921831376,480.0,4278.760320833015
2022-03-01,894,1718,1074,2266.487016458144,480.0,3247.8701106264375
2022-03-01,895,1547,1029,1867.7266090719284,480.0,2728.771499513583
2022-03-01,896,,1293,2525.384897755384,600.0,0.0
2022-03-01,897,,1292,2312.638100875076,480.0,0.0
2022-03-01,898,1583,1076,2677.7604739183566,480.0,3888.916142372557
2022-03-01,899,1660,1315,3403.1056572191546,480.0,4632.348150401314
2022-03-01,900,,1267,2409.756405570381,600.0,0.0
2022-03-01,901,,1292,2196.497610257329,480.0,0.0
2022-03-01,902,,196,2302.0433693418195,360.0,0.0
2022-03-01,903,564,200,2440.428749557925,360.0,3216.748191051428
2022-03-01,904,916,333,2547.228932039444,360.0,3848.5245243038094
2022-03-01,905,1380,1257,2292.3400958849084,480.0,3196.944508395458
2022-03-01,906,1230,1232,1490.4771042973887,600.0,3241.309020996076
2022-03-01,907,,1293,2242.942060169722,480.0,0.0
2022-03-01,908,1520,1080,2650.3871794473803,480.0,3573.373743572935
2022-03-01,909,,547,2544.6278177807067,360.0,0.0
2022-03-01,910,1687,1118,1816.886474387457,480.0,2522.409245406092
2022-03-01,911,,230,2443.9143055573873,360.0,0.0
2022-03-01,912,1379,1310,1587.2104850612866,600.0,4172.3380678996
2022-03-01,913,922,127,2523.6116946555203,360.0,3938.3797896847395
2022-03-01,914,19,233,3628.4287702251195,480.0,5428.206842475794
2022-03-01,915,1394,1156,1921.7723757254719,600.0,4480.99443261483
2022-03-01,916,1077,1101,2735.6361462351397,600.0,6685.509005046626
2022-03-01,917,1688,1105,2601.164818735787,480.0,3470.262180522794
2022-03-01,918,598,324,3221.863505513569,360.0,3863.046774801319
2022-03-01,919,,615,2312.6028515233374,360.0,0.0
2022-03-01,920,,1293,2426.7471319740725,600.0,0.0
2022-03-01,921,1576,1063,1516.521398200821,600.0,4224.408949058878
2022-03-01,922,779,540,2901.9471586359123,360.0,4228.084334623501
2022-03-01,923,,1293,2206.4379483143252,600.0,0.0
2022-03-01,924,,134,2613.1169549367914,360.0,0.0
2022-03-01,925,,337,2468.580352561322,360.0,0.0
2022-03-01,926,1052,629,2477.6890377908944,360.0,2956.7815251375964
2022-03-01,927,1052,634,4110.040451208591,360.0,6243.453626856186
2022-03-01,928,1352,1148,3011.695348436865,480.0,4313.48758808121
2022-03-01,929,1450,1098,1355.9954079069662,600.0,2888.1656199806253
2022-03-01,930,1052,303,2323.8993868120497,360.0,2937.2304688505556
2022-03-01,931,1038,1298,1345.4389036794967,600.0,2815.9494009359496
2022-03-01,932,1444,1169,1911.4306603785983,480.0,2375.1698242866423
2022-03-01,933,1553,432,2266.877448784127,360.0,3079.8999294999035
2022-03-01,934,18,67,4606.594922956182,480.0,6554.046015302972
2022-03-01,935,1593,1304,1908.1754397334446,480.0,2450.3913489207353
2022-03-01,936,1363,545,3479.705221005161,360.0,4031.1531678590654
2022-03-01,937,1436,550,3223.6702058532987,360.0,4969.475732700156
2022-03-01,938,1186,1305,1087.7715226468072,600.0,2268.1053383390536
2022-03-01,939,1561,1121,1145.5061176589888,600.0,2205.8432705319665
2022-03-01,940,1513,1158,2974.2259270948657,600.0,7973.9945021709655
2022-03-01,941,1545,1144,2668.3304651348426,600.0,7230.205871158915
2022-03-01,942,1487,1150,1874.573724215396,600.0,4091.14492004919
2022-03-01,943,1366,1176,2674.706158231538,480.0,3991.1573580037625
2022-03-01,944,47,130,2949.1761743002658,600.0,7579.447892332746
2022-03-01,945,1221,1032,2505.5959102199163,600.0,6569.708875014707
2022-03-01,946,1513,510,2045.9026740353597,360.0,2841.3777875073974
2022-03-01,947,155,404,2053.354747955804,360.0,2744.8712828282114
2022-03-01,948,1074,302,3181.660530687592,600.0,7660.5622152928945
2022-03-01,949,1454,1284,1693.8006917741623,480.0,2149.557547524156
2022-03-01,950,250,114,3457.1830068213035,360.0,5250.384178983562
2022-03-01,951,1711,1180,1893.940687564173,600.0,4157.097342918787
2022-03-01,952,256,536,2085.124404458252,360.0,2871.5212568664006
2022-03-01,953,1256,123,1737.8362536237873,600.0,3932.9104237934644
2022-03-01,954,1515,1285,2637.7048835628307,480.0,3849.2056590858556
2022-03-01,955,314,257,4475.53524582252,360.0,4113.363701098872
2022-03-01,956,94,147,4118.686571453804,360.0,6090.967046104693
2022-03-01,957,1443,1114,1547.1949357104195,480.0,1969.3712142182665
2022-03-01,958,70,34,3835.5399477336555,360.0,5617.393178037312
2022-03-01,959,1706,1044,1686.6052155403936,480.0,2048.45252203982
2022-03-01,960,1257,898,1260.9837988630118,480.0,1504.4908538574077
2022-03-01,961,265,259,4414.869985129927,600.0,12818.879375001186
2022-03-01,962,1464,1116,2110.4868048817957,600.0,4783.337630629626
2022-03-01,963,265,486,2504.199062354326,360.0,3565.252067645718
2022-03-01,964,1478,1213,1607.540793853495,480.0,1956.2349414418406
2022-03-01,965,265,463,2702.988595132153,360.0,3766.943335724401
2022-03-01,966,265,917,2445.8854258238744,360.0,3227.643357042035
2022-03-01,967,1661,1326,1349.8456773720113,600.0,2764.33828398564
2022-03-01,968,1419,1214,1463.4573735449915,600.0,3150.2478376489457
2022-03-01,969,156,49,3299.08786835407,360.0,4293.060236393651
2022-03-01,970,377,418,1991.9683491627993,360.0,2322.9699657718643
2022-03-01,971,49,681,2078.035245890116,360.0,2733.0789782320912
2022-03-01,972,1409,1078,1543.4424866350541,480.0,1958.0798982456943
2022-03-01,973,95,490,3277.049593146758,360.0,3288.7842116377687
2022-03-01,974,1609,1320,3114.114260901174,480.0,4302.769994565972
2022-03-01,975,618,182,1812.470821646118,360.0,2462.6036813473706
2022-03-01,976,825,507,3817.2959071606515,360.0,5562.185044103376
2022-03-01,977,1407,1096,3180.052098433554,480.0,4327.971884176584
2022-03-01,978,1416,1075,1719.2102593949742,480.0,2146.8820360565487
2022-03-01,979,1472,1099,1928.6971658365296,480.0,2392.5098991719647
2022-03-01,980,1395,1280,1716.9220001892322,480.0,2045.0652434502026
2022-03-01,981,1724,1135,1865.248994456314,480.0,2221.2475884583264
2022-03-01,982,144,678,3618.2030742624033,360.0,3635.490256112826
2022-03-01,983,341,41,3597.8937675383995,360.0,5169.579023442114
2022-03-01,984,791,638,1258.4813417690832,600.0,2778.131082102309
2022-03-01,985,531,107,1888.8483917636054,360.0,2442.4806933199884
2022-03-01,986,821,264,3130.3208841662627,360.0,4580.790021255909
2022-03-01,987,621,121,3037.0328769659195,360.0,3536.211352535023
2022-03-01,988,722,235,2098.8901816703396,360.0,2789.253935791899
2022-03-01,989,1435,1054,1276.6000984139873,480.0,1453.4961691667463
2022-03-01,990,1514,1172,1009.2098172117859,600.0,1913.5870130450235
2022-03-01,991,688,809,1201.0740870556315,600.0,2676.700654996857
2022-03-01,992,175,450,3621.491198624831,360.0,5218.639197632648
2022-03-01,993,13,188,1979.4114593485808,600.0,4503.968474181768
2022-03-01,994,1579,1160,1403.874124168418,600.0,2938.7750293907543
2022-03-01,995,1612,1048,1512.0406409728025,480.0,1775.494526615153
2022-03-01,996,1713,1222,1517.2897603983108,480.0,1778.7916135762352
2022-03-01,997,607,306,4350.316932540158,360.0,4727.0716570064
2022-03-01,998,1374,1124,2675.8587704435595,480.0,3649.7959574514957
2022-03-01,999,51,672,3557.6021312587864,360.0,3383.7699989686803
2022-03-01,1000,345,32,2201.0020339264006,600.0,5282.7436919711035
2022-03-01,1001,275,157,4552.774380870325,360.0,6398.65814691704
2022-03-01,1002,528,580,1824.3232515896655,360.0,1503.9228368529248
2022-03-01,1003,1538,1083,1803.8107962846389,480.0,2087.2928647831404
2022-03-01,1004,460,87,2378.7436420431745,360.0,3102.9329094868026
2022-03-01,1005,1558,1227,2153.468241015786,480.0,3016.8693569794445
2022-03-01,1006,1633,1047,1674.7952528994172,480.0,1926.1425516144966
2022-03-01,1007,1620,1226,1284.6230976730512,600.0,2635.808034972931
2022-03-01,1008,525,55,4025.389654983037,360.0,3897.0062602626745
2022-03-01,1009,663,627,1312.7683799635415,600.0,3002.6354106277954
2022-03-01,1010,597,143,2024.3649780625767,360.0,2637.7359303029675
2022-04-01,0,926,254,13497.306900022739,360.0,19193.86070512096
2022-04-01,1,928,929,10543.90174341488,360.0,7723.828214296656
2022-04-01,2,291,348,10199.853841126795,480.0,14313.944842163508
2022-04-01,3,1243,316,9672.907819349997,360.0,7809.120627225701
2022-04-01,4,136,177,9842.619499434613,600.0,28515.74145363222
2022-04-01,5,243,33,1855.5482431433268,600.0,3956.7485807039093
2022-04-01,6,183,89,1243.053624559058,600.0,2656.171737515551
2022-04-01,7,97,270,6487.251149561649,600.0,17783.545676464797
2022-04-01,8,321,20,3114.2434194080906,600.0,7374.698057791239
2022-04-01,9,355,21,18968.76389485664,480.0,27083.52320517719
2022-04-01,10,91,29,9083.488410377935,480.0,12776.23526466973
2022-04-01,11,1582,625,9046.86304273076,360.0,7144.749402841709
2022-04-01,12,1198,1205,8224.66734076228,360.0,6237.624658899286
2022-04-01,13,141,330,5615.405282765073,600.0,15114.484578368196
2022-04-01,14,66,139,9392.384484906777,600.0,25426.297942326317
2022-04-01,15,930,730,8633.332260055215,360.0,10768.681295575401
2022-04-01,16,101,297,14593.760693668755,480.0,20665.48530798056
2022-04-01,17,1003,603,26037.527085999223,360.0,20285.00628142671
2022-04-01,18,482,278,26178.738479640666,360.0,37970.46623308078
2022-04-01,19,276,206,12524.845462582534,480.0,17982.08710564989
2022-04-01,20,301,342,8098.9610426982035,480.0,11306.511347973492
2022-04-01,21,169,301,525.577017486202,600.0,1194.0400077090826
2022-04-01,22,88,102,2363.106438857654,600.0,5921.190328775696
2022-04-01,23,532,1037,6152.842099830309,360.0,8646.305697692316
2022-04-01,24,309,57,11924.957528778586,480.0,16802.035614430613
2022-04-01,25,273,159,8053.70364785891,480.0,11182.426606084575
2022-04-01,26,371,194,6632.573795100596,480.0,9334.830835493538
2022-04-01,27,1239,585,8277.352204412637,360.0,8336.218068875502
2022-04-01,28,1254,1244,19908.600202243,360.0,16520.61557424334
2022-04-01,29,344,80,5742.615964810305,480.0,7919.384641455859
2022-04-01,30,284,619,646.4348911763198,600.0,874.464446549103
2022-04-01,31,810,932,23336.519767233473,360.0,25187.300420500196
2022-04-01,32,1146,832,8168.55983088652,360.0,6602.62849409563
2022-04-01,33,1397,803,18282.343972347117,360.0,17534.14858841402
2022-04-01,34,35,319,3135.8748424181827,600.0,8712.21730018547
2022-04-01,35,215,294,908.3145979835873,600.0,1892.3290710211818
2022-04-01,36,111,212,22059.674321035014,480.0,31729.97295688888
2022-04-01,37,1080,367,7883.084293046218,360.0,8011.787624253962
2022-04-01,38,1216,1022,6383.98421249372,360.0,8893.322570928389
2022-04-01,39,188,171,4611.313630078872,600.0,12258.15854068912
2022-04-01,40,977,847,337.5785578108847,600.0,808.5414193247098
2022-04-01,41,245,54,1220.0002920546108,600.0,2534.273752638243
2022-04-01,42,1471,723,7801.29832879691,360.0,10169.769941104725
2022-04-01,43,934,1019,17160.39413312703,360.0,24694.632869187455
2022-04-01,45,955,286,22700.642616806967,360.0,21325.59794548094
2022-04-01,46,985,1228,7192.2930375294745,360.0,5320.270814204025
2022-04-01,47,58,222,6706.320125946408,480.0,9288.561900573923
2022-04-01,48,115,66,6226.345473909734,480.0,8619.011953849307
2022-04-01,49,1247,1024,21735.373839911572,360.0,31220.664776354242
2022-04-01,50,279,112,5998.8796376581095,480.0,8177.525006300604
2022-04-01,51,90,24,19562.05476644186,480.0,28085.860456690487
2022-04-01,52,336,192,1473.458702724526,600.0,3310.7384735889104
2022-04-01,53,1599,1211,5766.103166808509,360.0,4445.946535031378
2022-04-01,54,196,71,9359.69285123585,600.0,25788.42530903769
2022-04-01,55,92,38,1160.572845024625,600.0,2395.2451742259796
2022-04-01,56,44,128,3243.158310704331,600.0,7865.5228543397625
2022-04-01,57,16,76,16489.323799113004,480.0,23585.29344448638
2022-04-01,58,,549,21399.249132418012,360.0,22752.88436359207
2022-04-01,59,1165,581,17126.259369626903,360.0,21316.61672248528
2022-04-01,60,266,305,5622.8406706964115,480.0,7780.415939896442
2022-04-01,61,22,214,6204.1568040730435,480.0,8514.98694960923
2022-04-01,62,352,202,10661.935394687747,480.0,15026.882358508796
2022-04-01,63,17,115,5943.351556405254,480.0,8209.104941993186
2022-04-01,64,320,273,5668.941421826308,480.0,7776.122219282832
2022-04-01,65,365,359,6001.019933357179,480.0,8146.938148200412
2022-04-01,66,190,267,6908.538858601683,600.0,19313.865266576962
2022-04-01,67,33,82,6046.191369549284,480.0,8148.877119605695
2022-04-01,68,109,161,5376.51702076178,480.0,7372.411498568848
2022-04-01,69,192,347,4019.381211681219,600.0,10437.296989815428
2022-04-01,70,74,132,1983.6084796369153,600.0,4641.546216002498
2022-04-01,71,322,138,1729.4084265194194,600.0,4003.072871659659
2022-04-01,72,1269,385,15573.582199115568,360.0,15065.822681352241
2022-04-01,73,73,50,10097.988112672449,480.0,14062.4074980224
2022-04-01,74,1085,258,778.6728447642312,600.0,1400.3640499429487
2022-04-01,75,325,125,1472.072553398086,600.0,3462.950103294054
2022-04-01,76,76,252,5628.843641410715,480.0,7688.529717558857
2022-04-01,77,134,269,5259.310334107261,480.0,7244.999739941406
2022-04-01,78,641,466,20669.127095482483,360.0,14731.718303475964
2022-04-01,79,764,454,8257.257358659628,360.0,11192.66067903343
2022-04-01,80,28,358,5325.837195802673,480.0,7274.126642508048
2022-04-01,81,257,323,6647.187912730165,600.0,17741.95771277011
2022-04-01,82,202,207,7526.721891269514,600.0,20305.55206859616
2022-04-01,83,910,1033,7723.46220950886,360.0,10838.42106142793
2022-04-01,84,298,69,5349.713405122427,480.0,7215.442889830639
2022-04-01,85,349,166,4647.2104630869,480.0,6289.873594515214
2022-04-01,86,288,357,5383.10960190763,480.0,7190.5019254232575
2022-04-01,87,905,5,1547.417653717011,600.0,3558.2391981414335
2022-04-01,88,1163,122,1467.8591487704825,600.0,3071.3310139519704
2022-04-01,89,577,760,7376.165282389474,360.0,7734.481282258512
2022-04-01,90,771,630,7643.568963557542,360.0,5718.5950302940355
2022-04-01,91,1050,104,1229.1529167637643,600.0,2510.05150296239
2022-04-01,92,106,25,4863.128317195408,480.0,6513.331396315907
2022-04-01,93,187,339,4743.168698439638,480.0,6300.303893154066
2022-04-01,94,367,28,9988.865292591141,480.0,13928.152062234194
2022-04-01,95,121,191,3966.959923052588,480.0,5356.0184188395
2022-04-01,96,122,30,4736.4439435268205,480.0,6292.53209234991
2022-04-01,97,2,354,6882.354040638423,600.0,18409.849258476897
2022-04-01,98,229,6,4706.724358513466,480.0,6270.646973070193
2022-04-01,99,93,298,8743.715024710611,480.0,12225.160435416967
2022-04-01,100,1503,402,4824.640150365099,360.0,6661.4030798061685
2022-04-01,101,1591,420,8032.03114375762,360.0,11100.731063730142
2022-04-01,102,909,1256,15364.331688892531,360.0,12079.221789763851
2022-04-01,103,938,1321,15505.131452607611,360.0,14727.887369297649
2022-04-01,104,1053,97,2242.493350362067,600.0,5149.512451488156
2022-04-01,105,154,334,2465.047823179994,600.0,6025.032489704851
2022-04-01,106,306,336,6072.902606206857,600.0,16613.310860304653
2022-04-01,107,206,226,4572.843884833904,480.0,6082.276657644428
2022-04-01,108,1195,784,7010.82413993239,360.0,6069.51511890476
2022-04-01,109,649,1141,6746.36308464973,360.0,5803.774416057355
2022-04-01,110,679,1035,6712.167939912109,360.0,4734.106422710819
2022-04-01,111,1057,63,991.3703617023617,600.0,2034.617005825467
2022-04-01,112,26,265,15906.240530389761,480.0,22415.105566716367
2022-04-01,113,64,344,7567.2830027158325,600.0,20177.390392601123
2022-04-01,114,148,158,13763.044927320028,480.0,19320.03105899976
2022-04-01,115,191,78,3769.729148888998,480.0,5068.742493803038
2022-04-01,116,723,960,19895.231545159324,360.0,14595.544040354096
2022-04-01,117,1034,27,5969.7412248834,600.0,16514.427413430218
2022-04-01,118,794,1174,14823.527013468074,360.0,21121.106119505683
2022-04-01,119,368,248,13685.418814157114,480.0,19060.03044307204
2022-04-01,120,307,16,2402.5673723894743,600.0,6090.024669897677
2022-04-01,121,31,4,4647.039560168847,480.0,6059.259695775096
2022-04-01,122,569,1052,7113.448196810856,360.0,6236.43545229916
2022-04-01,123,1690,650,7100.0908957403535,360.0,9654.201559670093
2022-04-01,124,1733,461,19414.955965633875,360.0,27732.78724124474
2022-04-01,125,1231,553,16168.702106699455,360.0,18164.001781158673
2022-04-01,126,1158,239,1272.0090429453933,600.0,2741.1198011899014
2022-04-01,128,281,141,5265.585977460226,600.0,13798.96676461236
2022-04-01,129,39,356,3492.141362111387,480.0,4757.72954030459
2022-04-01,130,54,282,3445.4786578683643,480.0,4628.465099762534
2022-04-01,131,323,328,2668.2648074094577,600.0,6333.977782687823
2022-04-01,132,168,285,12794.004882981782,480.0,17846.605935642205
2022-04-01,133,297,224,3958.283883202959,480.0,5251.830057447396
2022-04-01,134,965,616,7119.155544553923,360.0,5932.945845671758
2022-04-01,135,62,292,2616.0501733313995,600.0,7063.175814063036
2022-04-01,136,312,320,12849.891585178062,480.0,17720.00111290567
2022-04-01,137,914,22,1871.6241907039373,600.0,4294.353650568475
2022-04-01,138,209,140,2742.1040161115793,600.0,6973.827963220862
2022-04-01,139,20,81,3469.7380068964435,600.0,8589.345212659151
2022-04-01,140,1036,839,14801.85889424715,360.0,21057.251987947628
2022-04-01,141,373,396,4360.318105309556,600.0,10637.396267483053
2022-04-01,143,,702,6735.6888169331405,360.0,9539.984778549057
2022-04-01,144,52,48,3861.713677590419,480.0,5152.675203403106
2022-04-01,145,906,146,1271.1600629233485,600.0,2896.394000673124
2022-04-01,146,185,247,3167.6323928805377,480.0,4334.522008618234
2022-04-01,147,289,225,3559.959651866254,480.0,4716.660457020443
2022-04-01,148,1076,824,14257.664740642336,360.0,10494.865197444004
2022-04-01,149,924,72,1495.4396602265838,600.0,3132.364365329093
2022-04-01,150,1129,434,13581.46363814411,360.0,9588.729461032715
2022-04-01,151,1157,26,4219.268262817888,360.0,4757.723890290437
2022-04-01,152,14,217,3719.67077580771,480.0,4860.5527788663385
2022-04-01,153,152,119,1717.3385447041323,600.0,3989.509252127505
2022-04-01,155,1180,697,17009.65340698253,360.0,17329.798100089014
2022-04-01,156,184,203,3536.9125208469736,480.0,4586.351333343815
2022-04-01,157,704,503,17880.84062795014,360.0,12626.933986188877
2022-04-01,158,1,256,10864.570359132704,480.0,14972.739515123905
2022-04-01,159,,658,7034.240937855657,360.0,4883.129266301124
2022-04-01,160,991,1303,13004.196784259406,360.0,14750.270218823396
2022-04-01,162,193,133,1589.8447324171045,600.0,3770.933444847289
2022-04-01,163,992,576,6151.915174539567,360.0,6545.051846546314
2022-04-01,164,263,18,5051.587059903593,600.0,12699.794117229168
2022-04-01,165,147,322,7722.818808044001,600.0,20631.814530455435
2022-04-01,166,171,7,3316.9460788470383,480.0,4302.4728413238745
2022-04-01,167,137,83,1801.9244402181516,600.0,4342.0704415634145
2022-04-01,168,308,345,10956.78211951598,480.0,15056.269361485562
2022-04-01,169,153,100,4232.823381972795,480.0,5801.231854045514
2022-04-01,170,967,611,13401.66071247315,360.0,14214.482245807003
2022-04-01,171,1069,1138,5486.325799424111,360.0,4159.452417461773
2022-04-01,172,,190,9610.483421292338,480.0,13358.89489855132
2022-04-01,173,180,193,9234.070900213672,600.0,25219.989161524867
2022-04-01,174,203,151,2599.073120670037,600.0,6217.985601366769
2022-04-01,175,272,232,4921.848835217107,480.0,6565.504733956677
2022-04-01,176,12,353,4545.9809730967545,600.0,11852.279618695782
2022-04-01,177,189,156,4628.9902184944995,480.0,6201.962684293592
2022-04-01,178,30,12,7051.885158114001,600.0,18614.349077678628
2022-04-01,179,,300,1803.680672461462,600.0,4197.203677135085
2022-04-01,180,180,251,5087.968640542025,360.0,6808.530042565139
2022-04-01,181,126,314,2124.274706540537,600.0,4918.199085778505
2022-04-01,182,151,108,2100.844148504533,600.0,4965.533097899329
2022-04-01,183,30,1217,17249.22371665286,360.0,24616.253899067047
2022-04-01,184,186,201,2073.754620461007,600.0,4984.0918830276505
2022-04-01,185,30,1296,8392.444115617947,360.0,11552.196660892145
2022-04-01,186,135,9,7369.492160405619,600.0,19798.520903653207
2022-04-01,187,135,493,5470.647253535816,360.0,7272.682472118756
2022-04-01,188,378,169,10486.174736494719,600.0,29346.28772826915
2022-04-01,189,378,836,16943.94792319097,360.0,23999.358937535653
2022-04-01,190,161,79,9355.88993671326,480.0,13212.023320732811
2022-04-01,191,177,253,4821.756141820393,480.0,6413.512520013431
2022-04-01,192,378,470,8409.277419003669,360.0,11660.823189567825
2022-04-01,193,299,205,8739.172997467147,600.0,24816.751529471923
2022-04-01,194,378,1007,14551.288881690745,360.0,20542.563176714844
2022-04-01,195,299,1261,17902.237390350085,360.0,25021.69278322811
2022-04-01,196,216,351,3525.7766233610696,480.0,4628.167084461676
2022-04-01,197,286,152,2106.0588176878214,600.0,5215.142105345961
2022-04-01,198,299,1017,13501.95291498061,360.0,19140.10113720224
2022-04-01,199,296,220,4289.335374162565,480.0,5768.7794145671005
2022-04-01,200,299,1147,17506.86447892969,360.0,24523.232214545424
2022-04-01,201,135,925,7962.55663871894,360.0,11001.297907566654
2022-04-01,202,362,91,2717.7953668634937,600.0,6861.723111052872
2022-04-01,203,230,266,2020.1970151652633,600.0,5129.214378562314
2022-04-01,204,135,833,5270.2395995840325,360.0,7059.895663884278
2022-04-01,205,1191,1299,7464.314695528406,360.0,5471.080696321136
2022-04-01,206,84,47,3930.603160579162,480.0,5303.788356772279
2022-04-01,207,252,277,7854.654026456537,600.0,21307.367072792047
2022-04-01,208,59,52,4211.800833094666,480.0,5610.953169192343
2022-04-01,209,252,741,8411.983547738766,360.0,11564.181940631397
2022-04-01,210,233,262,1334.7701375883191,600.0,2986.532632429705
2022-04-01,211,252,1082,13725.188112601183,360.0,19210.96426314882
2022-04-01,212,9,241,1560.0292011555616,600.0,3747.6723257376207
2022-04-01,213,356,84,6103.393335867453,600.0,16133.927971381028
2022-04-01,214,356,489,8152.688999178195,360.0,11153.612672670453
2022-04-01,215,356,853,13700.055117102153,360.0,19238.59720076299
2022-04-01,216,252,964,7922.544616349084,360.0,10926.039396998496
2022-04-01,217,80,60,1675.5797549208519,600.0,3876.9179374539317
2022-04-01,218,953,352,680.060850669964,600.0,1440.4301642455712
2022-04-01,219,174,153,4129.214032290593,600.0,10545.904988463306
2022-04-01,220,181,99,7499.3502178646095,600.0,20055.574967221186
2022-04-01,221,376,325,3896.895459787873,600.0,10179.267787279216
2022-04-01,222,127,250,4071.870640150286,480.0,5420.482756856136
2022-04-01,223,346,13,3798.1737064325293,600.0,9790.849996380097
2022-04-01,224,174,373,5425.1448632862275,360.0,7210.015046393009
2022-04-01,225,174,709,8022.261863115765,360.0,11059.319495252023
2022-04-01,226,107,255,7449.549821252487,600.0,20258.33843961652
2022-04-01,227,72,293,4247.962499691368,480.0,5622.506118085327
2022-04-01,228,376,1254,12756.258610039828,360.0,17986.680039984476
2022-04-01,229,75,98,8746.390255778373,600.0,23879.12726943862
2022-04-01,230,107,1179,12627.718676563512,360.0,17777.160008592477
2022-04-01,231,100,260,1339.9237857919618,600.0,2984.919544333181
2022-04-01,232,235,73,1926.4860148093367,600.0,4520.2134977011865
2022-04-01,233,75,998,16861.683867937074,360.0,23615.41948797852
2022-04-01,234,214,155,9410.446355977483,480.0,12960.201647702454
2022-04-01,235,159,288,7359.869190341208,600.0,19335.486900010364
2022-04-01,236,159,1155,4781.6745808328205,360.0,6316.113747634571
2022-04-01,237,159,626,16648.211640879395,360.0,23234.317289532926
2022-04-01,238,75,1184,4731.045204152993,360.0,6238.814543408857
2022-04-01,239,83,185,1179.1646059593386,600.0,2694.511201341558
2022-04-01,240,125,243,8973.095391107307,480.0,12455.546291165869
2022-04-01,241,75,1139,7434.535575324923,360.0,10254.15479163896
2022-04-01,242,1264,361,15110.33486791807,360.0,17042.962069488614
